term_str,labmt_happiness,labmt_z
rare,6.02,-0.40569863808242046
records,6.02,-0.40569863808242046
retire,6.02,-0.40569863808242046
simple,6.02,-0.40569863808242046
sophisticated,6.02,-0.40569863808242046
teams,6.02,-0.40569863808242046
totally,6.02,-0.40569863808242046
try,6.02,-0.40569863808242046
unwind,6.02,-0.40569863808242046
voting,6.02,-0.40569863808242046
walk,6.02,-0.40569863808242046
will,6.02,-0.40569863808242046
windows,6.02,-0.40569863808242046
wondering,6.02,-0.40569863808242046
writes,6.02,-0.40569863808242046
xoxo,6.02,-0.40569863808242046
rains,6.01,-0.41491603783043207
1990's,6.0,-0.4241334375784436
act,6.0,-0.4241334375784436
adapted,6.0,-0.4241334375784436
alliance,6.0,-0.4241334375784436
allow,6.0,-0.4241334375784436
applicable,6.0,-0.4241334375784436
archives,6.0,-0.4241334375784436
attend,6.0,-0.4241334375784436
attending,6.0,-0.4241334375784436
automatic,6.0,-0.4241334375784436
automatically,6.0,-0.4241334375784436
avatar,6.0,-0.4241334375784436
beans,6.0,-0.4241334375784436
beliefs,6.0,-0.4241334375784436
bien,6.0,-0.4241334375784436
biggest,6.0,-0.4241334375784436
brew,6.0,-0.4241334375784436
brook,6.0,-0.4241334375784436
cambridge,6.0,-0.4241334375784436
concentrations,6.0,-0.4241334375784436
conscience,6.0,-0.4241334375784436
continent,6.0,-0.4241334375784436
crimson,6.0,-0.4241334375784436
eighteenth,6.0,-0.4241334375784436
exactly,6.0,-0.4241334375784436
extend,6.0,-0.4241334375784436
favor,6.0,-0.4241334375784436
finale,6.0,-0.4241334375784436
find,6.0,-0.4241334375784436
fireplace,6.0,-0.4241334375784436
fixing,6.0,-0.4241334375784436
glance,6.0,-0.4241334375784436
global,6.0,-0.4241334375784436
ha,6.0,-0.4241334375784436
hands,6.0,-0.4241334375784436
heating,6.0,-0.4241334375784436
indeed,6.0,-0.4241334375784436
integral,6.0,-0.4241334375784436
itunes,6.0,-0.4241334375784436
japan,6.0,-0.4241334375784436
jenny,6.0,-0.4241334375784436
king's,6.0,-0.4241334375784436
lawn,6.0,-0.4241334375784436
lighting,6.0,-0.4241334375784436
likewise,6.0,-0.4241334375784436
lmfao,6.0,-0.4241334375784436
make,6.0,-0.4241334375784436
meaning,6.0,-0.4241334375784436
mega,6.0,-0.4241334375784436
metals,6.0,-0.4241334375784436
mucho,6.0,-0.4241334375784436
nations,6.0,-0.4241334375784436
network,6.0,-0.4241334375784436
olive,6.0,-0.4241334375784436
opened,6.0,-0.4241334375784436
oregon,6.0,-0.4241334375784436
owns,6.0,-0.4241334375784436
participants,6.0,-0.4241334375784436
pilot,6.0,-0.4241334375784436
principle,6.0,-0.4241334375784436
religion,6.0,-0.4241334375784436
result,6.0,-0.4241334375784436
service,6.0,-0.4241334375784436
sights,6.0,-0.4241334375784436
sites,6.0,-0.4241334375784436
sponsor,6.0,-0.4241334375784436
started,6.0,-0.4241334375784436
stereo,6.0,-0.4241334375784436
stores,6.0,-0.4241334375784436
successor,6.0,-0.4241334375784436
survive,6.0,-0.4241334375784436
surviving,6.0,-0.4241334375784436
today's,6.0,-0.4241334375784436
tuned,6.0,-0.4241334375784436
virgin,6.0,-0.4241334375784436
vista,6.0,-0.4241334375784436
walked,6.0,-0.4241334375784436
2-car,5.98,-0.4425682370744667
action,5.98,-0.4425682370744667
afternoon,5.98,-0.4425682370744667
anytime,5.98,-0.4425682370744667
attempting,5.98,-0.4425682370744667
audience,5.98,-0.4425682370744667
august,5.98,-0.4425682370744667
author,5.98,-0.4425682370744667
awww,5.98,-0.4425682370744667
bbc,5.98,-0.4425682370744667
began,5.98,-0.4425682370744667
biography,5.98,-0.4425682370744667
broadcast,5.98,-0.4425682370744667
canada,5.98,-0.4425682370744667
communities,5.98,-0.4425682370744667
contributor,5.98,-0.4425682370744667
creatures,5.98,-0.4425682370744667
declaration,5.98,-0.4425682370744667
dell,5.98,-0.4425682370744667
dialogue,5.98,-0.4425682370744667
drum,5.98,-0.4425682370744667
ebook,5.98,-0.4425682370744667
egg,5.98,-0.4425682370744667
explained,5.98,-0.4425682370744667
fabric,5.98,-0.4425682370744667
father-in-law,5.98,-0.4425682370744667
feature,5.98,-0.4425682370744667
ferry,5.98,-0.4425682370744667
fingertips,5.98,-0.4425682370744667
flash,5.98,-0.4425682370744667
flights,5.98,-0.4425682370744667
folk,5.98,-0.4425682370744667
gathered,5.98,-0.4425682370744667
grammys,5.98,-0.4425682370744667
heh,5.98,-0.4425682370744667
hill,5.98,-0.4425682370744667
http,5.98,-0.4425682370744667
identity,5.98,-0.4425682370744667
informal,5.98,-0.4425682370744667
ireland,5.98,-0.4425682370744667
java,5.98,-0.4425682370744667
july,5.98,-0.4425682370744667
keys,5.98,-0.4425682370744667
lego,5.98,-0.4425682370744667
lessons,5.98,-0.4425682370744667
looks,5.98,-0.4425682370744667
macbook,5.98,-0.4425682370744667
mcdonalds,5.98,-0.4425682370744667
meets,5.98,-0.4425682370744667
messages,5.98,-0.4425682370744667
national,5.98,-0.4425682370744667
netherlands,5.98,-0.4425682370744667
nintendo,5.98,-0.4425682370744667
normal,5.98,-0.4425682370744667
nyc,5.98,-0.4425682370744667
organization,5.98,-0.4425682370744667
originally,5.98,-0.4425682370744667
ours,5.98,-0.4425682370744667
ourselves,5.98,-0.4425682370744667
pairs,5.98,-0.4425682370744667
pic,5.98,-0.4425682370744667
planned,5.98,-0.4425682370744667
pop,5.98,-0.4425682370744667
prose,5.98,-0.4425682370744667
recordings,5.98,-0.4425682370744667
represented,5.98,-0.4425682370744667
robin,5.98,-0.4425682370744667
schools,5.98,-0.4425682370744667
singapore,5.98,-0.4425682370744667
sounds,5.98,-0.4425682370744667
specialized,5.98,-0.4425682370744667
store,5.98,-0.4425682370744667
sweater,5.98,-0.4425682370744667
tonight's,5.98,-0.4425682370744667
train,5.98,-0.4425682370744667
triple,5.98,-0.4425682370744667
wing,5.98,-0.4425682370744667
faire,5.98,-0.4425682370744667
lasts,5.98,-0.4425682370744667
nana,5.98,-0.4425682370744667
precisely,5.98,-0.4425682370744667
probable,5.98,-0.4425682370744667
refer,5.98,-0.4425682370744667
spoon,5.98,-0.4425682370744667
similarly,5.98,-0.4425682370744667
glimpse,5.98,-0.4425682370744667
souls,5.98,-0.4425682370744667
above,5.96,-0.4610030365704906
academic,5.96,-0.4610030365704906
allowed,5.96,-0.4610030365704906
assistance,5.96,-0.4610030365704906
authorized,5.96,-0.4610030365704906
bacon,5.96,-0.4610030365704906
bay,5.96,-0.4610030365704906
bf,5.96,-0.4610030365704906
body,5.96,-0.4610030365704906
collected,5.96,-0.4610030365704906
convinced,5.96,-0.4610030365704906
destined,5.96,-0.4610030365704906
discuss,5.96,-0.4610030365704906
driven,5.96,-0.4610030365704906
everyone's,5.96,-0.4610030365704906
everything,5.96,-0.4610030365704906
fav,5.96,-0.4610030365704906
features,5.96,-0.4610030365704906
flickr,5.96,-0.4610030365704906
french,5.96,-0.4610030365704906
gig,5.96,-0.4610030365704906
gracias,5.96,-0.4610030365704906
gym,5.96,-0.4610030365704906
head,5.96,-0.4610030365704906
heels,5.96,-0.4610030365704906
hundreds,5.96,-0.4610030365704906
including,5.96,-0.4610030365704906
islanders,5.96,-0.4610030365704906
jeep,5.96,-0.4610030365704906
job,5.96,-0.4610030365704906
largely,5.96,-0.4610030365704906
made,5.96,-0.4610030365704906
mambo,5.96,-0.4610030365704906
match,5.96,-0.4610030365704906
memoir,5.96,-0.4610030365704906
mighty,5.96,-0.4610030365704906
mmmmm,5.96,-0.4610030365704906
net,5.96,-0.4610030365704906
netflix,5.96,-0.4610030365704906
players,5.96,-0.4610030365704906
potentially,5.96,-0.4610030365704906
presently,5.96,-0.4610030365704906
proof,5.96,-0.4610030365704906
reaches,5.96,-0.4610030365704906
reflecting,5.96,-0.4610030365704906
related,5.96,-0.4610030365704906
releases,5.96,-0.4610030365704906
reveal,5.96,-0.4610030365704906
reveals,5.96,-0.4610030365704906
rocks,5.96,-0.4610030365704906
roommate,5.96,-0.4610030365704906
season,5.96,-0.4610030365704906
selection,5.96,-0.4610030365704906
ship,5.96,-0.4610030365704906
ships,5.96,-0.4610030365704906
similar,5.96,-0.4610030365704906
space,5.96,-0.4610030365704906
stadium,5.96,-0.4610030365704906
starts,5.96,-0.4610030365704906
taught,5.96,-0.4610030365704906
world's,5.96,-0.4610030365704906
writer,5.96,-0.4610030365704906
yep,5.96,-0.4610030365704906
justify,5.96,-0.4610030365704906
pupil,5.96,-0.4610030365704906
spreading,5.96,-0.4610030365704906
wales,5.96,-0.4610030365704906
whoo,5.96,-0.4610030365704906
deeds,5.96,-0.4610030365704906
exhibit,5.96,-0.4610030365704906
fiddle,5.96,-0.4610030365704906
exceed,5.96,-0.4610030365704906
3d,5.94,-0.4794378360665137
alternative,5.94,-0.4794378360665137
approach,5.94,-0.4794378360665137
awe,5.94,-0.4794378360665137
ballet,5.94,-0.4794378360665137
begins,5.94,-0.4794378360665137
building,5.94,-0.4794378360665137
business,5.94,-0.4794378360665137
carpet,5.94,-0.4794378360665137
chick,5.94,-0.4794378360665137
choose,5.94,-0.4794378360665137
consent,5.94,-0.4794378360665137
continental,5.94,-0.4794378360665137
correspondence,5.94,-0.4794378360665137
custom,5.94,-0.4794378360665137
decided,5.94,-0.4794378360665137
diary,5.94,-0.4794378360665137
echo,5.94,-0.4794378360665137
elevation,5.94,-0.4794378360665137
european,5.94,-0.4794378360665137
exports,5.94,-0.4794378360665137
finds,5.94,-0.4794378360665137
forum,5.94,-0.4794378360665137
framework,5.94,-0.4794378360665137
frank,5.94,-0.4794378360665137
gather,5.94,-0.4794378360665137
germany,5.94,-0.4794378360665137
image,5.94,-0.4794378360665137
impression,5.94,-0.4794378360665137
include,5.94,-0.4794378360665137
inherent,5.94,-0.4794378360665137
intention,5.94,-0.4794378360665137
investor,5.94,-0.4794378360665137
jet,5.94,-0.4794378360665137
joyce,5.94,-0.4794378360665137
kings,5.94,-0.4794378360665137
knew,5.94,-0.4794378360665137
larger,5.94,-0.4794378360665137
letter,5.94,-0.4794378360665137
listen,5.94,-0.4794378360665137
looking,5.94,-0.4794378360665137
mba,5.94,-0.4794378360665137
member,5.94,-0.4794378360665137
men,5.94,-0.4794378360665137
movement,5.94,-0.4794378360665137
nation's,5.94,-0.4794378360665137
obama,5.94,-0.4794378360665137
ok,5.94,-0.4794378360665137
oooh,5.94,-0.4794378360665137
option,5.94,-0.4794378360665137
phoenix,5.94,-0.4794378360665137
player,5.94,-0.4794378360665137
portfolio,5.94,-0.4794378360665137
preparations,5.94,-0.4794378360665137
presidential,5.94,-0.4794378360665137
prom,5.94,-0.4794378360665137
proper,5.94,-0.4794378360665137
pulse,5.94,-0.4794378360665137
reality,5.94,-0.4794378360665137
regularly,5.94,-0.4794378360665137
reservations,5.94,-0.4794378360665137
salmon,5.94,-0.4794378360665137
scene,5.94,-0.4794378360665137
societies,5.94,-0.4794378360665137
submitted,5.94,-0.4794378360665137
substantial,5.94,-0.4794378360665137
swift,5.94,-0.4794378360665137
technique,5.94,-0.4794378360665137
thnx,5.94,-0.4794378360665137
thx,5.94,-0.4794378360665137
tide,5.94,-0.4794378360665137
trends,5.94,-0.4794378360665137
visual,5.94,-0.4794378360665137
wallet,5.94,-0.4794378360665137
wear,5.94,-0.4794378360665137
formation,5.94,-0.4794378360665137
cloth,5.94,-0.4794378360665137
delicate,5.94,-0.4794378360665137
echoes,5.94,-0.4794378360665137
geography,5.94,-0.4794378360665137
processing,5.94,-0.4794378360665137
swinging,5.94,-0.4794378360665137
1970's,5.92,-0.4978726355625376
aides,5.92,-0.4978726355625376
bank,5.92,-0.4978726355625376
banks,5.92,-0.4978726355625376
beer,5.92,-0.4978726355625376
boobs,5.92,-0.4978726355625376
capital,5.92,-0.4978726355625376
chapters,5.92,-0.4978726355625376
chicks,5.92,-0.4978726355625376
chiefs,5.92,-0.4978726355625376
christianity,5.92,-0.4978726355625376
citizen,5.92,-0.4978726355625376
collections,5.92,-0.4978726355625376
conclude,5.92,-0.4978726355625376
constant,5.92,-0.4978726355625376
covered,5.92,-0.4978726355625376
devices,5.92,-0.4978726355625376
diagram,5.92,-0.4978726355625376
directors,5.92,-0.4978726355625376
doubtless,5.92,-0.4978726355625376
equity,5.92,-0.4978726355625376
fields,5.92,-0.4978726355625376
florence,5.92,-0.4978726355625376
forecast,5.92,-0.4978726355625376
get,5.92,-0.4978726355625376
group,5.92,-0.4978726355625376
guy,5.92,-0.4978726355625376
hah,5.92,-0.4978726355625376
harvard,5.92,-0.4978726355625376
historic,5.92,-0.4978726355625376
i,5.92,-0.4978726355625376
laboratory,5.92,-0.4978726355625376
linux,5.92,-0.4978726355625376
opens,5.92,-0.4978726355625376
orlando,5.92,-0.4978726355625376
pants,5.92,-0.4978726355625376
patterns,5.92,-0.4978726355625376
private,5.92,-0.4978726355625376
publishing,5.92,-0.4978726355625376
raining,5.92,-0.4978726355625376
residential,5.92,-0.4978726355625376
retirement,5.92,-0.4978726355625376
runnin,5.92,-0.4978726355625376
salon,5.92,-0.4978726355625376
sends,5.92,-0.4978726355625376
shorts,5.92,-0.4978726355625376
shown,5.92,-0.4978726355625376
skinny,5.92,-0.4978726355625376
solid,5.92,-0.4978726355625376
stoked,5.92,-0.4978726355625376
substantially,5.92,-0.4978726355625376
teen,5.92,-0.4978726355625376
theatrical,5.92,-0.4978726355625376
toyota,5.92,-0.4978726355625376
translated,5.92,-0.4978726355625376
tribe,5.92,-0.4978726355625376
umbrella,5.92,-0.4978726355625376
vienna,5.92,-0.4978726355625376
views,5.92,-0.4978726355625376
viva,5.92,-0.4978726355625376
washed,5.92,-0.4978726355625376
wholly,5.92,-0.4978726355625376
alternatives,5.92,-0.4978726355625376
applies,5.92,-0.4978726355625376
generated,5.92,-0.4978726355625376
merchant,5.92,-0.4978726355625376
missionary,5.92,-0.4978726355625376
vine,5.92,-0.4978726355625376
vive,5.91,-0.5070900353105492
add,5.9,-0.5163074350585607
addition,5.9,-0.5163074350585607
alike,5.9,-0.5163074350585607
attributed,5.9,-0.5163074350585607
blu-ray,5.9,-0.5163074350585607
both,5.9,-0.5163074350585607
brought,5.9,-0.5163074350585607
buyers,5.9,-0.5163074350585607
chillin,5.9,-0.5163074350585607
co-op,5.9,-0.5163074350585607
conception,5.9,-0.5163074350585607
conclusions,5.9,-0.5163074350585607
considered,5.9,-0.5163074350585607
daughter-in-law,5.9,-0.5163074350585607
diaries,5.9,-0.5163074350585607
dividend,5.9,-0.5163074350585607
doe,5.9,-0.5163074350585607
establish,5.9,-0.5163074350585607
exist,5.9,-0.5163074350585607
existence,5.9,-0.5163074350585607
expect,5.9,-0.5163074350585607
fact,5.9,-0.5163074350585607
featured,5.9,-0.5163074350585607
feel,5.9,-0.5163074350585607
gin,5.9,-0.5163074350585607
grew,5.9,-0.5163074350585607
hand,5.9,-0.5163074350585607
hosting,5.9,-0.5163074350585607
legacy,5.9,-0.5163074350585607
letters,5.9,-0.5163074350585607
lip,5.9,-0.5163074350585607
lolz,5.9,-0.5163074350585607
magazine,5.9,-0.5163074350585607
majority,5.9,-0.5163074350585607
mall,5.9,-0.5163074350585607
man,5.9,-0.5163074350585607
modest,5.9,-0.5163074350585607
naked,5.9,-0.5163074350585607
neighbors,5.9,-0.5163074350585607
nokia,5.9,-0.5163074350585607
notebook,5.9,-0.5163074350585607
now,5.9,-0.5163074350585607
pass,5.9,-0.5163074350585607
peak,5.9,-0.5163074350585607
permit,5.9,-0.5163074350585607
personally,5.9,-0.5163074350585607
planes,5.9,-0.5163074350585607
ratings,5.9,-0.5163074350585607
recording,5.9,-0.5163074350585607
replies,5.9,-0.5163074350585607
results,5.9,-0.5163074350585607
retail,5.9,-0.5163074350585607
scenes,5.9,-0.5163074350585607
scores,5.9,-0.5163074350585607
seattle,5.9,-0.5163074350585607
settlement,5.9,-0.5163074350585607
speak,5.9,-0.5163074350585607
stanford,5.9,-0.5163074350585607
strategic,5.9,-0.5163074350585607
symbols,5.9,-0.5163074350585607
talked,5.9,-0.5163074350585607
thousand,5.9,-0.5163074350585607
twenty,5.9,-0.5163074350585607
winter,5.9,-0.5163074350585607
yeah,5.9,-0.5163074350585607
angle,5.9,-0.5163074350585607
bun,5.9,-0.5163074350585607
displayed,5.9,-0.5163074350585607
dolly,5.9,-0.5163074350585607
illustrate,5.9,-0.5163074350585607
pockets,5.9,-0.5163074350585607
puppet,5.9,-0.5163074350585607
sensory,5.9,-0.5163074350585607
grande,5.9,-0.5163074350585607
mixture,5.9,-0.5163074350585607
myth,5.9,-0.5163074350585607
admiral,5.89,-0.5255248348065731
intensity,5.89,-0.5255248348065731
access,5.88,-0.5347422345545847
adobe,5.88,-0.5347422345545847
airport,5.88,-0.5347422345545847
allied,5.88,-0.5347422345545847
applications,5.88,-0.5347422345545847
architects,5.88,-0.5347422345545847
audio,5.88,-0.5347422345545847
austria,5.88,-0.5347422345545847
celeb,5.88,-0.5347422345545847
chosen,5.88,-0.5347422345545847
city's,5.88,-0.5347422345545847
coordinator,5.88,-0.5347422345545847
cyber,5.88,-0.5347422345545847
deserves,5.88,-0.5347422345545847
distinguish,5.88,-0.5347422345545847
drivin,5.88,-0.5347422345545847
entire,5.88,-0.5347422345545847
evidently,5.88,-0.5347422345545847
expanded,5.88,-0.5347422345545847
feedback,5.88,-0.5347422345545847
field,5.88,-0.5347422345545847
flew,5.88,-0.5347422345545847
founder,5.88,-0.5347422345545847
hip,5.88,-0.5347422345545847
includes,5.88,-0.5347422345545847
keeps,5.88,-0.5347422345545847
leaders,5.88,-0.5347422345545847
lmaooo,5.88,-0.5347422345545847
mary,5.88,-0.5347422345545847
mood,5.88,-0.5347422345545847
mrs,5.88,-0.5347422345545847
october,5.88,-0.5347422345545847
organism,5.88,-0.5347422345545847
outlook,5.88,-0.5347422345545847
philharmonic,5.88,-0.5347422345545847
physical,5.88,-0.5347422345545847
poland,5.88,-0.5347422345545847
primary,5.88,-0.5347422345545847
printed,5.88,-0.5347422345545847
privacy,5.88,-0.5347422345545847
pro,5.88,-0.5347422345545847
producer,5.88,-0.5347422345545847
railroad,5.88,-0.5347422345545847
researchers,5.88,-0.5347422345545847
scout,5.88,-0.5347422345545847
sequence,5.88,-0.5347422345545847
sovereign,5.88,-0.5347422345545847
speaking,5.88,-0.5347422345545847
sustained,5.88,-0.5347422345545847
town,5.88,-0.5347422345545847
twilight,5.88,-0.5347422345545847
victoria,5.88,-0.5347422345545847
weather,5.88,-0.5347422345545847
whole,5.88,-0.5347422345545847
yeh,5.88,-0.5347422345545847
pun,5.88,-0.5347422345545847
demonstration,5.88,-0.5347422345545847
misty,5.88,-0.5347422345545847
sovereignty,5.88,-0.5347422345545847
scripture,5.88,-0.5347422345545847
sleigh,5.88,-0.5347422345545847
flex,5.87,-0.5439596343025962
2morrow,5.86,-0.5531770340506077
adopted,5.86,-0.5531770340506077
aim,5.86,-0.5531770340506077
amounts,5.86,-0.5531770340506077
applied,5.86,-0.5531770340506077
arrangement,5.86,-0.5531770340506077
articles,5.86,-0.5531770340506077
balls,5.86,-0.5531770340506077
barbie,5.86,-0.5531770340506077
bear,5.86,-0.5531770340506077
boogie,5.86,-0.5531770340506077
bridge,5.86,-0.5531770340506077
brooks,5.86,-0.5531770340506077
